?#DB-ID;Nummer;Name;Name mit Ort;Globale ID;GKZ;Ort;Teilort;Landkreis;Tarifzonen;Tarifnummer;Relationscode;Verkehrsmittel;Linien;Linien (EFA);Linien (DIVA);Anzahl Linien;Betriebszweige;X-Koordinate;Y-Koordinate;Umgebungskarte;Umgebungskarte (ME)
1979;4758;Schulmeisterbuche;Herrenberg Schulmeisterbuche;de:8115:4758;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;770,774;770,774;31770_,31774_;2;31;2708885,525;5388092,816;;
1980;4759;Öfele;Oberjettingen Öfele;de:8115:4759;8115053;Jettingen;Oberjettingen;BB;77;77;77;Bus;774;774;31774_;1;31;2706376,3;5387021,928;;
1981;4760;Hochwiesenstraße;Bondorf Hochwiesenstr.;de:8115:4760;8115004;Bondorf;Bondorf;BB;77;77;77;Nachtbus;N70;N70;34070_;1;34;2709486,025;5379714,422;;
1982;4761;Bahnbrücke;Bondorf Bahnbrücke;de:8115:4761;8115004;Bondorf;Bondorf;BB;77;77;77;Nachtbus;N70;N70;34070_;1;34;2709090,574;5379559,714;;
1983;4762;Lindenbrunnen;Holzgerlingen Lindenbrunnen;de:8115:4762;8115024;Holzgerlingen;Holzgerlingen;BB;58;58;58;Bus;730,754;730,754;31730_,31754_;2;31;2722264,332;5392757,437;;
1984;4763;Schönberg;Holzgerlingen Schönberg;de:8115:4763;8115024;Holzgerlingen;Holzgerlingen;BB;58;58;58;Bus;730,754,756;730,754,756;31730_,31754_,31756_;3;31;2723210,201;5393914,192;;
1985;4764;Aidlinger Straße;Dagersheim Aidlinger Str.;de:8115:4764;8115003;Böblingen;Dagersheim;BB;47,48;348;348;Bus;717,732,763;717,732,763;31717_,31732_,31763_;3;31;2716883,941;5398891,39;;
1986;4765;Diakonissenmutterhaus;Aidl. Diakon.mutterhaus;de:8115:4765;8115001;Aidlingen;Aidlingen;BB;57;57;57;Bus;763;763;31763_;1;31;2715072,901;5397685,573;;
1987;4766;Furthmühle;Aidlingen Furthmühle;de:8115:4766;8115001;Aidlingen;Aidlingen;BB;57;57;57;Bus;763;763;31763_;1;31;2714049,546;5397634,279;;
1988;4768;Löchlesberg;Döffingen Löchlesberg;de:8115:4768;8115054;Grafenau;Döffingen;BB;56,57;357;357;"Bus;Nachtbus";749,763,766,N75;749,763,766,N75;31749_,31763_,31766_,34075_;4;31,34;2714701,892;5400191,349;;
1989;4769;Kapellenberg;Döffingen Kapellenberg;de:8115:4769;8115054;Grafenau;Döffingen;BB;56,57;357;357;"Bus;Nachtbus";749,763,766,N75;749,763,766,N75;31749_,31763_,31766_,34075_;4;31,34;2714817,305;5400896,834;;
1990;4770;Rathaus;Döffingen Rathaus;de:8115:4770;8115054;Grafenau;Döffingen;BB;56,57;357;357;"Bus;Nachtbus";749,763,766,N75;749,763,766,N75;31749_,31763_,31766_,34075_;4;31,34;2714232,889;5401167,214;;
1991;4771;Seeger;Döffingen Seeger;de:8115:4771;8115054;Grafenau;Döffingen;BB;56,57;357;357;"Bus;Nachtbus";749,763,766,N75;749,763,766,N75;31749_,31763_,31766_,34075_;4;31,34;2713977,31;5401427,511;;
1992;4772;Würmstraße;Altdorf Würmstraße;de:8115:4772;8115002;Altdorf (BB);Altdorf (BB);BB;58;58;58;Bus;752;752;31752_;1;31;2720337,01;5392367,199;;
1993;4773;Kreuzstraße;Dätzingen Kreuzstraße;de:8115:4773;8115054;Grafenau;Dätzingen;BB;56,57;357;357;Bus;670,749,766;670,749,766;31670_,31749_,31766_;3;31;2712986,314;5401698,899;;
1994;4774;Lehenweiler Abzweig;Aidlingen Lehenweiler Abzw.;de:8115:4774;8115001;Aidlingen;Aidlingen;BB;57;57;57;"Nachtbus;Bus";763,N75;763,N75;31763_,34075_;2;31,34;2713210,837;5399480,773;;
1995;4775;Lehenweiler;Aidlingen Lehenweiler;de:8115:4775;8115001;Aidlingen;Aidlingen;BB;57;57;57;Bus;763;763;31763_;1;31;2712603,693;5399845,386;;
1996;4776;Schafhausener Straße;Aidlingen Schafhausener Str.;de:8115:4776;8115001;Aidlingen;Aidlingen;BB;57;57;57;"Bus;Nachtbus";763,N75;763,N75;31763_,34075_;2;31,34;2713877,49;5397858,816;;
1997;4777;Rathaus;Aidlingen Rathaus;de:8115:4777;8115001;Aidlingen;Aidlingen;BB;57;57;57;"Bus;Nachtbus";763,N75;763,N75;31763_,34075_;2;31,34;2713498,324;5397519,459;;
1998;4778;Hermann-Hesse-Straße;Aidlingen Hermann-Hesse-Str.;de:8115:4778;8115001;Aidlingen;Aidlingen;BB;57;57;57;"Nachtbus;Bus";763,N75;763,N75;31763_,34075_;2;31,34;2712614,191;5397416,57;;
1999;4779;Aidlinger Straße;Deufringen Aidlinger Str.;de:8115:4779;8115001;Aidlingen;Deufringen;BB;57;57;57;Bus;763;763;31763_;1;31;2711509,215;5397404,121;;
2000;4780;Rathaus;Deufringen Rathaus;de:8115:4780;8115001;Aidlingen;Deufringen;BB;57;57;57;"Nachtbus;Bus";763,N75;763,N75;31763_,34075_;2;31,34;2711158,368;5397693,714;;
2001;4781;Röte;Weil im Schönbuch Röte;de:8115:4781;8115051;Weil im Schönbuch;Weil im Schönbuch;BB;58,68;168;468;R-Bahn;R72;R72;12072_;1;12;2724891,581;5391519,905;;
2003;4783;Turnhalle;Weil i. S. Turnhalle;de:8115:4783;8115051;Weil im Schönbuch;Weil im Schönbuch;BB;58,68;168;468;Bus;754;754;31754_;1;31;2726314,069;5391659,965;;
2004;4785;Mittlere Mühle;Holzgerlingen Mittlere Mühle;de:8115:4785;8115024;Holzgerlingen;Holzgerlingen;BB;58;58;58;Bus;730,754,756;730,754,756;31730_,31754_,31756_;3;31;2723147,199;5393530,185;;
2005;4786;Buch;Holzgerlingen Buch;de:8115:4786;8115024;Holzgerlingen;Holzgerlingen;BB;58;58;58;"Bus;R-Bahn";R72,730,754;R72,730,754;12072_,31730_,31754_;3;12,31;2722893,716;5392133,294;;
2006;4787;Bühlenstraße;Holzgerlingen Bühlenstr.;de:8115:4787;8115024;Holzgerlingen;Holzgerlingen;BB;58;58;58;Bus;730,754,756;730,754,756;31730_,31754_,31756_;3;31;2723076,056;5394142,238;;
2007;4788;Rathaus;Breitenstein Rathaus;de:8115:4788;8115051;Weil im Schönbuch;Breitenstein;BB;58,68;168;468;"Bus;Nachtbus";754,756,760,N74;754,756,760,N74;31754_,31756_,31760_,34074_;4;31,34;2724696,616;5392836,083;;
2008;4789;Abzweig;Neuweiler Abzw.;de:8115:4789;8115051;Weil im Schönbuch;Neuweiler;BB;58,68;168;468;"Bus;Nachtbus";754,760,N74;754,760,N74;31754_,31760_,34074_;3;31,34;2725126,346;5393265,561;;
2009;4790;See;Weil i. S. See;de:8115:4790;8115051;Weil im Schönbuch;Weil im Schönbuch;BB;58,68;168;468;"Bus;Nachtbus";754,760,N74;754,760,N74;31754_,31760_,34074_;3;31,34;2725722,576;5391906,08;;
2010;4791;Schaichhof;Holzgerlingen Schaichhof;de:8115:4791;8115024;Holzgerlingen;Holzgerlingen;BB;58;58;58;Bus;754;754;31754_;1;31;2723049,461;5390846,63;;
2011;4792;Weißer Stein;Weil i. S. Weißer Stein;de:8115:4792;8115051;Weil im Schönbuch;Weil im Schönbuch;BB;58,68;168;468;Bus;754;754;31754_;1;31;2725283,272;5389631,651;;
2012;4793;Holzgerlinger Straße;Altdorf Holzgerlinger Str.;de:8115:4793;8115002;Altdorf (BB);Altdorf (BB);BB;58;58;58;Bus;752;752;31752_;1;31;2720977,768;5392675,79;;
2013;4794;Friedhof;Altdorf Friedhof;de:8115:4794;8115002;Altdorf (BB);Altdorf (BB);BB;58;58;58;"Bus;Nachtbus";752,N74;752,N74;31752_,34074_;2;31,34;2720791,082;5392432,122;;
2014;4795;Bachstraße;Altdorf Bachstraße;de:8115:4795;8115002;Altdorf (BB);Altdorf (BB);BB;58;58;58;Bus;752;752;31752_;1;31;2720733,671;5392338,739;;
2015;4796;Theodor-Heuss-Straße;Hildrizhausen Th.-Heuss-Str.;de:8115:4796;8115022;Hildrizhausen;Hildrizhausen;BB;58;58;58;"Bus;Nachtbus";752,N74;752,N74;31752_,34074_;2;31,34;2719598,614;5391969,654;;
2016;4797;Altdorfer Straße;Hildrizhausen Altdorfer Str.;de:8115:4797;8115022;Hildrizhausen;Hildrizhausen;BB;58;58;58;Bus;752;752;31752_;1;31;2719101,485;5391802,902;;
2017;4798;Altes Rathaus;Hildrizhausen Altes Rathaus;de:8115:4798;8115022;Hildrizhausen;Hildrizhausen;BB;58;58;58;Bus;752;752;31752_;1;31;2718694,789;5391831,968;;
2018;4800;Waldfriedhof;Herrenberg Waldfriedhof;de:8115:4800;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;782;782;31782_;1;31;2714130,231;5389040,967;;
2019;4801;Seniorenzentrum;Herrenberg Seniorenzentrum;de:8115:4801;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;782;782;31782_;1;31;2712360,349;5388188,35;;
2020;4802;Hindenburgstraße;Herrenberg Hindenburgstr.;de:8115:4802;8115021;Herrenberg;Herrenberg;BB;68;68;68;"Bus;Nachtbus";782,783,791,794,N80;782,783,791,794,N80;31782_,31783_,31791_,31794_,34080_;5;31,34;2711570,719;5388152,305;;
2021;4804;Kelterweg;Schönaich Kelterweg;de:8115:4804;8115044;Schönaich;Schönaich;BB;58;58;758;Bus;760;760;31760_;1;31;2724790,362;5396561,96;;
2022;4805;Elsenhalde;Schönaich Elsenhalde;de:8115:4805;8115044;Schönaich;Schönaich;BB;58;58;758;Bus;730,734,760;730,734,760;31730_,31734_,31760_;3;31;2725353,358;5396709,291;;
2023;4806;Bahnhofstraße;Schönaich Bahnhofstraße;de:8115:4806;8115044;Schönaich;Schönaich;BB;58;58;758;Bus;730,734,760;730,734,760;31730_,31734_,31760_;3;31;2725402,402;5396048,295;;
2024;4808;Eiche;Schönaich Eiche;de:8115:4808;8115044;Schönaich;Schönaich;BB;58;58;758;"Bus;Nachtbus";734,760,N74;734,760,N74;31734_,31760_,34074_;3;31,34;2725378,12;5395545,638;;
2025;4811;Steinbass;Schönaich Steinbass;de:8115:4811;8115044;Schönaich;Schönaich;BB;58;58;758;Bus;760;760;31760_;1;31;2726201,924;5396139,841;;
2026;4812;Roter Berg;Schönaich Roter Berg;de:8115:4812;8115044;Schönaich;Schönaich;BB;58;58;758;Bus;760;760;31760_;1;31;2727251,019;5396556,653;;
2027;4813;Sulzbachtal;Schönaich Sulzbachtal;de:8115:4813;8115044;Schönaich;Schönaich;BB;58;58;758;Bus;760;760;31760_;1;31;2728376,471;5396483,778;;
2028;4814;Lessingstraße;Schönaich Lessingstraße;de:8115:4814;8115044;Schönaich;Schönaich;BB;58;58;758;Bus;734,76;734,76;31734_,31760_;2;31;2725986,836;5395701,775;;
2029;4816;Zehntscheuer;Schönaich Zehntscheuer;de:8115:4816;8115044;Schönaich;Schönaich;BB;58;58;758;Bus;760;760;31760_;1;31;2725775,649;5395419,081;;
2030;4817;Bühläcker;Schönaich Bühläcker;de:8115:4817;8115044;Schönaich;Schönaich;BB;58;58;758;Bus;760;760;31760_;1;31;2725867,862;5395035,166;;
2031;4819;Hennersdorfer Straße;Neuweiler Hennersdorfer Str.;de:8115:4819;8115051;Weil im Schönbuch;Neuweiler;BB;58,68;168;468;Bus;754,756,760;754,756,760;31754_,31756_,31760_;3;31;2725554,999;5393518,753;;
2032;4820;Rathaus;Neuweiler Rathaus;de:8115:4820;8115051;Weil im Schönbuch;Neuweiler;BB;58,68;168;468;Bus;760;760;31760_;1;31;2725579,308;5393689,948;;
2033;4821;Beethovenstraße;Neuweiler Beethovenstr.;de:8115:4821;8115051;Weil im Schönbuch;Neuweiler;BB;58,68;168;468;Bus;760;760;31760_;1;31;2725461,553;5393908,628;;
2034;4822;Apotheke;Ötlingen Apotheke;de:8116:4822;8116033;Kirchheim (T);Ötlingen;ES;61;61;61;Bus;161;161;31161r;1;31;2752270,413;5396671,99;;
2035;4823;Bohnau;Kirchheim (T) Bohnau;de:8116:4823;8116033;Kirchheim (T);Kirchheim (T);ES;61;61;61;Bus;165;165;31165_;1;31;2755640,594;5394280,683;;
2036;4824;Stadion;Schönaich Stadion;de:8115:4824;8115044;Schönaich;Schönaich;BB;58;58;758;Bus;730;730;31730_;1;31;2725754,95;5397115,643;;
2037;4828;Neues Rathaus;Schönaich Neues Rathaus;de:8115:4828;8115044;Schönaich;Schönaich;BB;58;58;758;Bus;730,76;730,76;31730_,31760_;2;31;2725711,722;5395822,133;;
2038;4829;Schwabenstraße;Schönaich Schwabenstraße;de:8115:4829;8115044;Schönaich;Schönaich;BB;58;58;758;Bus;730,734,760;730,734,760;31730_,31734_,31760_;3;31;2725242,99;5395187,828;;
2039;4830;Obere Äcker;Kayh Obere Äcker;de:8115:4830;8115021;Herrenberg;Kayh;BB;68;68;68;Bus;791;791;31791_;1;31;2716100,136;5386155,423;;
2040;4831;Rathaus;Kayh Rathaus;de:8115:4831;8115021;Herrenberg;Kayh;BB;68;68;68;Bus;791;791;31791_;1;31;2715695,365;5386237,648;;
2041;4832;Herrenberger Straße;Kayh Herrenberger Str.;de:8115:4832;8115021;Herrenberg;Kayh;BB;68;68;68;Bus;791;791;31791_;1;31;2715230,052;5386153,274;;
2042;4834;Schulstraße;Tailfingen Schulstraße;de:8115:4834;8115016;Gäufelden;Tailfingen;BB;68,77;177;177;Bus;777,794;777,794;31777_,31794_;2;31;2712380,282;5383272,619;;
2043;4835;Kirche;Gültstein Kirche;de:8115:4835;8115021;Herrenberg;Gültstein;BB;68;68;68;Bus;794;794;31794_;1;31;2712452,636;5385993,063;;
2044;4836;Erholungsheim;Gültstein Erholungsheim;de:8115:4836;8115021;Herrenberg;Gültstein;BB;68;68;68;Bus;794;794;31794_;1;31;2712563,352;5386309,828;;
2045;4837;Kreiskrankenhaus (B28);Herrenb. Kreiskrankenh. (B28);de:8115:4837;8115021;Herrenberg;Herrenberg;BB;68;68;68;"Nachtbus;Bus";783,791,794,N80;783,791,794,N80;31783_,31791_,31794_,34080_;4;31,34;2712282,499;5387799,779;;
2046;4838;Rathaus;Deckenpfronn Rathaus;de:8115:4838;8115010;Deckenpfronn;Deckenpfronn;BB;67;67;67;"Bus;Nachtbus";759,773,N77;759,773,N77;31759_,31773_,34077_;3;31,34;2707975,003;5394314,175;;
2047;4839;Tübinger Straße;Deckenpfronn Tübinger Str.;de:8115:4839;8115010;Deckenpfronn;Deckenpfronn;BB;67;67;67;"Bus;Nachtbus";773,N77;773,N77;31773_,34077_;2;31,34;2707722,529;5394037,896;;
2048;4840;Calwer Straße;Oberjesingen Calwer Str.;de:8115:4840;8115021;Herrenberg;Oberjesingen;BB;68;68;68;"Bus;Nachtbus";773,N77;773,N77;31773_,34077_;2;31,34;2708942,654;5391351,319;;
2049;4842;Zaberstraße;Oberjesingen Zaberstraße;de:8115:4842;8115021;Herrenberg;Oberjesingen;BB;68;68;68;"Nachtbus;Bus";773,N77;773,N77;31773_,34077_;2;31,34;2709128,638;5390925,065;;
2050;4843;Schulzentrum;Kuppingen Schulzentrum;de:8115:4843;8115021;Herrenberg;Kuppingen;BB;68;68;68;Bus;773;773;31773_;1;31;2709563,308;5390311,331;;
2051;4844;Albrecht-Haut-Gasse;Kuppingen A.-Haut-Gasse;de:8115:4844;8115021;Herrenberg;Kuppingen;BB;68;68;68;"Bus;Nachtbus";773,N77;773,N77;31773_,34077_;2;31,34;2709654,739;5389921,41;;
2052;4845;Jennerstraße;Kuppingen Jennerstr.;de:8115:4845;8115021;Herrenberg;Kuppingen;BB;68;68;68;"Bus;Nachtbus";773,775,N77;773,775,N77;31773_,31775_,34077_;3;31,34;2709945,204;5389715,545;;
2053;4846;Kirche;Affstätt Kirche;de:8115:4846;8115021;Herrenberg;Affstätt;BB;68;68;68;Bus;773,775;773,775;31773_,31775_;2;31;2710807,583;5389480,096;;
2054;4847;Rathaus;Affstätt Rathaus;de:8115:4847;8115021;Herrenberg;Affstätt;BB;68;68;68;"Bus;Nachtbus";773,775,N77;773,775,N77;31773_,31775_,34077_;3;31,34;2710897,568;5389432,567;;
2055;4848;Mühlweg;Herrenberg Mühlweg;de:8115:4848;8115021;Herrenberg;Herrenberg;BB;68;68;68;"Nachtbus;Bus";773,775,N77;773,775,N77;31773_,31775_,34077_;3;31,34;2711063,24;5388376,679;;
2057;4851;Vogt-Heß-Schule;Herrenberg Vogt-Heß-Schule;de:8115:4851;8115021;Herrenberg;Herrenberg;BB;68;68;68;Bus;773,780,783;773,780,783;31773_,31780_,31783_;3;31;2710632,641;5388046,34;;
2058;4853;Abzweig;Mönchberg Abzw.;de:8115:4853;8115021;Herrenberg;Mönchberg;BB;68;68;68;Bus;791;791;31791_;1;31;2714666,883;5386469,596;;
2059;4854;Nelkenstraße;Affstätt Nelkenstr.;de:8115:4854;8115021;Herrenberg;Affstätt;BB;68;68;68;Bus;773,775;773,775;31773_,31775_;2;31;2710950,07;5389192,311;;
2060;4855;Straßenmeisterei;Herrenberg Straßenmeisterei;de:8115:4855;8115021;Herrenberg;Herrenberg;BB;68;68;68;"Bus;Nachtbus";790,N70;790,N70;31790_,34070_;2;31,34;2711361,79;5387430,15;;
2061;4856;Seestraße;Schönaich Seestraße;de:8115:4856;8115044;Schönaich;Schönaich;BB;58;58;758;Bus;730,734;730,734;31730_,31734_;2;31;2725241,098;5395414,07;;
2062;4857;Birkenstraße;Holzgerl. Birkenstraße;de:8115:4857;8115024;Holzgerlingen;Holzgerlingen;BB;58;58;58;Bus;730,754,756;730,754,756;31730_,31754_,31756_;3;31;2723493,946;5394032,503;;
2063;4858;Sindlingen Ortsmitte;Unterjett.Sindlingen Ortsmitte;de:8115:4858;8115053;Jettingen;Unterjettingen;BB;77;77;77;Bus;774;774;31774_;1;31;2707436,459;5385269,264;;
2064;4859;Evangelische Kirche;Unterjett. Ev. Kirche;de:8115:4859;8115053;Jettingen;Unterjettingen;BB;77;77;77;Bus;774;774;31774_;1;31;2705311,002;5384752,192;;
2065;4860;Gemeindezentrum;Oberjett. Gemeindezentrum;de:8115:4860;8115053;Jettingen;Oberjettingen;BB;77;77;77;"Bus;Nachtbus";770,774,N70;770,774,N70;31770_,31774_,34070_;3;31,34;2705103,367;5385296,745;;
2066;4861;Sindlinger Straße;Oberjettingen Sindlinger Str.;de:8115:4861;8115053;Jettingen;Oberjettingen;BB;77;77;77;"Bus;Nachtbus";774,N70;774,N70;31774_,34070_;2;31,34;2704839,678;5385687,9;;
2067;4862;Rathaus;Tailfingen Rathaus;de:8115:4862;8115016;Gäufelden;Tailfingen;BB;68,77;177;177;Bus;777;777;31777_;1;31;2712327,544;5383340,64;;
2068;4863;Altes Rathaus;Unterjett. Altes Rathaus;de:8115:4863;8115053;Jettingen;Unterjettingen;BB;77;77;77;Bus;770,774;770,774;31770_,31774_;2;31;2705451,692;5384484,368;;
2069;4864;Imental;Unterjettingen Imental;de:8115:4864;8115053;Jettingen;Unterjettingen;BB;77;77;77;Bus;770,774;770,774;31770_,31774_;2;31;2704278,348;5384148,899;;
2070;4865;Mötzinger Straße;Unterjettingen Mötzinger Str.;de:8115:4865;8115053;Jettingen;Unterjettingen;BB;77;77;77;"Bus;Nachtbus";774,777,N70;774,777,N70;31774_,31777_,34070_;3;31,34;2705476,497;5384107,857;;
2071;4867;Weingartenstraße;Mönchberg Weingartenstr.;de:8115:4867;8115021;Herrenberg;Mönchberg;BB;68;68;68;Bus;783,791;783,791;31783_,31791_;2;31;2714867,668;5386915,072;;
2072;4868;Jettinger Straße;Kuppingen Jettinger Str.;de:8115:4868;8115021;Herrenberg;Kuppingen;BB;68;68;68;Bus;775;775;31775_;1;31;2709387,357;5389845,812;;
2073;4871;Bahnhofstraße;Nebringen Bahnhofstraße;de:8115:4871;8115016;Gäufelden;Nebringen;BB;68,77;177;177;Bus;777;777;31777_;1;31;2710252,646;5384211,385;uGaeufel.pdf;
2074;4872;Lilienstraße;Holzgerlingen Lilienstraße;de:8115:4872;8115024;Holzgerlingen;Holzgerlingen;BB;58;58;58;Bus;730,754,756;730,754,756;31730_,31754_,31756_;3;31;2722606,627;5394085,718;;
2075;4874;Stauferschule;Waiblingen Stauferschule;de:8119:4874;8119079;Waiblingen;Waiblingen;WN;32;32;32;Bus;201,211,212,213,218,431;201,211,212,213,218,431;31201_,31211_,31212_,31213_,31218_,31431_;6;31;2743299,153;5415165,146;;
2076;4875;Fronackerstraße;Waiblingen Fronackerstr.;de:8119:4875;8119079;Waiblingen;Waiblingen;WN;32;32;32;Bus;208,213,431;208,213,431;31208_,31213_,31431_;3;31;2742995,81;5415593,838;;
2077;4876;Ludwigsburger Straße;Waiblingen Ludwigsburger Str.;de:8119:4876;8119079;Waiblingen;Waiblingen;WN;32;32;32;Bus;208,213,431;208,213,431;31208_,31213_,31431_;3;31;2742806,512;5416051,064;;
2078;4877;Hegnacher Höhe;Waiblingen Hegnacher Höhe;de:8119:4877;8119079;Waiblingen;Waiblingen;WN;32;32;32;Bus;213,431;213,431;31213_,31431_;2;31;2742432,771;5417299,203;;
2079;4878;Neckarstraße;Hegnach Neckarstraße;de:8119:4878;8119079;Waiblingen;Hegnach;WN;32;32;32;Bus;213,431,432;213,431,432;31213_,31431_,31432_;3;31;2742005,881;5418041,488;;
2080;4879;Rathaus;Hegnach Rathaus;de:8119:4879;8119079;Waiblingen;Hegnach;WN;32;32;32;Bus;213,431;213,431;31213_,31431_;2;31;2742053,142;5418620,214;;
2081;4880;Germanenstraße;Holzgerl. Germanenstraße;de:8115:4880;8115024;Holzgerlingen;Holzgerlingen;BB;58;58;58;Bus;730,752,754,756;730,752,754,756;31730_,31752_,31754_,31756_;4;31;2721895,753;5393828,435;;
2082;4881;Stäuchle;Holzgerlingen Stäuchle;de:8115:4881;8115024;Holzgerlingen;Holzgerlingen;BB;58;58;58;Bus;730;730;31730_;1;31;2722038,838;5393093,042;;
2083;4882;Hauptstraße;Hegnach Hauptstr.;de:8119:4882;8119079;Waiblingen;Hegnach;WN;32;32;32;Bus;213,431;213,431;31213_,31431_;2;31;2741822,512;5418449,87;;
2084;4883;Dorfstraße;Neckarrems Dorfstraße;de:8118:4883;8118081;Remseck (N);Neckarrems;LB;32,34;334;334;"Nachtbus;Bus";402,405,N43;402,405,N43;31402_,31405_,34043_;3;31,34;2740319,874;5419880,767;;
2085;4885;Neckarhalde;Neckarrems Neckarhalde;de:8118:4885;8118081;Remseck (N);Neckarrems;LB;32,34;334;334;"Bus;Nachtbus";402,405,431,N43;402,405,431,N43;31402_,31405_,31431_,34043_;4;31,34;2740593,825;5420222,074;;
2086;4886;Neckarschule;Aldingen Neckarschule;de:8118:4886;8118081;Remseck (N);Aldingen;LB;32,34;334;334;Bus;405,533;405,533;31405_,31533_;2;31;2738720,619;5419091,558;;
2087;4887;Rathaus;Neckarrems Rathaus;de:8118:4887;8118081;Remseck (N);Neckarrems;LB;32,34;334;334;"Nachtbus;Bus";402,405,431,N43;402,405,431,N43;31402_,31405_,31431_,34043_;4;31,34;2740185,737;5420132,853;;
2088;4888;Schlosshof;Aldingen Schlosshof;de:8118:4888;8118081;Remseck (N);Aldingen;LB;32,34;334;334;Bus;404,405,451,533;404,405,451,533;31404_,31405_,31451_,31533_;4;31;2738661,334;5419147,303;;
2089;4889;Wasenstraße;Neckargröningen Wasenstr.;de:8118:4889;8118081;Remseck (N);Neckargröningen;LB;32,34;334;334;Bus;403,405,431;403,405,431;31403_,31405_,31431_;3;31;2740129,805;5420408,056;uremseck.pdf;
2090;4890;Lamm;Neckargröningen Lamm;de:8118:4890;8118081;Remseck (N);Neckargröningen;LB;32,34;334;334;Bus;403,405,431;403,405,431;31403_,31405_,31431_;3;31;2740229,61;5420670,38;;
2091;4891;Bank;Neckargröningen Bank;de:8118:4891;8118081;Remseck (N);Neckargröningen;LB;32,34;334;334;Bus;403,405,431;403,405,431;31403_,31405_,31431_;3;31;2739958,775;5420706,756;;
2092;4892;Westfalenstraße;Oßweil Westfalenstr.;de:8118:4892;8118048;Ludwigsburg;Oßweil;LB;34;34;34;Bus;425,425A,431;425,425A,431;31425_,31425a,31431_;3;31;2736774,452;5422168,349;;
2093;4893;Comburgstraße;Ludwigsburg Comburgstr.;de:8118:4893;8118048;Ludwigsburg;Ludwigsburg;LB;34;34;34;"Bus;Nachtbus";425,425A,426,431,433A,N42;425,425A,426,431,433A,N42;31425_,31425a,31426_,31431_,31433a,34042_;6;31,34;2735890,595;5422486,96;;
2094;4894;Schorndorfer Tor;Ludw. Schorndorfer Tor;de:8118:4894;8118048;Ludwigsburg;Ludwigsburg;LB;34;34;34;Bus;422,422A,425,425A,426,431,433,433A;422,422A,425,425A,426,431,433,433A;31422_,31422a,31425_,31425a,31426_,31431_,31433_,31433a;8;31;2734888,561;5422577,574;;
2095;4896;Hermann-Schwab-Halle;Winnenden H.-Schwab-Halle;de:8119:4896;8119085;Winnenden;Winnenden;WN;43;43;43;"Bus;Ruftaxi";210,334,335,RT30,RT31;210,334,335,RT30,RT31;31210_,31334_,31335_,51030_,51031_;5;31,51;2749428,367;5420267,426;;
2096;4898;Katharinenhof;Strümpf. Katharinenhof;de:8119:4898;8119008;Backnang;Strümpfelbach (Bk.);WN;53,54,63,64;264;264;Bus;380,385,390;380,385,390;31380_,31385_,31390_;3;31;2752112,68;5432454,114;;
2097;4899;Post;Oppenweiler Post;de:8119:4899;8119053;Oppenweiler;Oppenweiler;WN;63,64;364;364;Bus;380,385,390;380,385,390;31380_,31385_,31390_;3;31;2753116,782;5432921,49;;
2098;4901;Ortsmitte;Oppenweiler Ortsmitte;de:8119:4901;8119053;Oppenweiler;Oppenweiler;WN;63,64;364;364;Bus;380,385,390;380,385,390;31380_,31385_,31390_;3;31;2753209,509;5433210,602;;
2099;4902;Reichenberg;Oppenweiler Reichenberg;de:8119:4902;8119053;Oppenweiler;Oppenweiler;WN;63,64;364;364;Bus;380,385,390;380,385,390;31380_,31385_,31390_;3;31;2753478,808;5433897,306;;
2100;4903;Ellenweiler;Oppenweiler Ellenweiler;de:8119:4903;8119053;Oppenweiler;Oppenweiler;WN;63,64;364;364;Bus;380,385,390;380,385,390;31380_,31385_,31390_;3;31;2754288,493;5434671,493;;
2101;4904;Schloss Lautereck;Sulzb.(M) Schloss Lautereck;de:8119:4904;8119075;Sulzbach (M);Sulzbach (M);WN;63,64,73,74;274;274;Bus;380,385,386,387,390;380,385,386,387,390;31380_,31385_,31386_,31387_,31390_;5;31;2755926,063;5435481,447;;
2102;4905;Marktplatz;Sulzbach (M) Marktplatz;de:8119:4905;8119075;Sulzbach (M);Sulzbach (M);WN;63,64,73,74;274;274;"Bus;Ruftaxi";376,380,385,386,387,390,RT36;376,380,385,386,387,390,RT36;31376_,31380_,31385_,31386_,31387_,31390_,51036_;7;31,51;2756210,338;5435384,524;;
2103;4906;Berwinkel;Sulzb.(M) Berwinkel;de:8119:4906;8119075;Sulzbach (M);Sulzbach (M);WN;73,74,63,64;274;274;"Ruftaxi;Bus";376,380,387,RT36;376,380,387,RT36;31376_,31380_,31387_,51036_;4;31,51;2757135,074;5438819,471;;
